,timestamp,station_id,station_name,latitude,longitude,ridership
1107,2024-7-15T08:00:00.000,308,Cathedral Pkwy (110 St) (1),40.803967,-73.96685,840
1108,2024-7-15T08:00:00.000,309,103 St (1),40.799446,-73.968376,1034
1109,2024-7-15T08:00:00.000,310,"96 St (1,2,3)",40.79392,-73.97232,2793
1110,2024-7-15T08:00:00.000,311,86 St (1),40.788643,-73.97622,1149
1111,2024-7-15T08:00:00.000,312,79 St (1),40.783936,-73.97992,999
1112,2024-7-15T08:00:00.000,313,"72 St (1,2,3)",40.778454,-73.98197,2651
1113,2024-7-15T08:00:00.000,314,66 St-Lincoln Center (1),40.77344,-73.98221,987
1114,2024-7-15T08:00:00.000,316,50 St (1),40.761726,-73.98385,658
1115,2024-7-15T08:00:00.000,318,"34 St-Penn Station (1,2,3)",40.750374,-73.99106,6278
1116,2024-7-15T08:00:00.000,319,28 St (1),40.747215,-73.99336,580
1117,2024-7-15T08:00:00.000,320,23 St (1),40.74408,-73.99566,607
1118,2024-7-15T08:00:00.000,321,18 St (1),40.74104,-73.99787,355
1119,2024-7-15T08:00:00.000,323,Christopher St-Sheridan Sq (1),40.73342,-74.00291,565
1120,2024-7-15T08:00:00.000,324,Houston St (1),40.728252,-74.00536,391
1121,2024-7-15T08:00:00.000,325,Canal St (1),40.722855,-74.00628,146
1122,2024-7-15T08:00:00.000,326,Franklin St (1),40.71932,-74.00689,230
1123,2024-7-15T08:00:00.000,327,"Chambers St (1,2,3)",40.715477,-74.00927,601
1124,2024-7-15T08:00:00.000,328,WTC Cortlandt (1),40.711834,-74.01219,871
1125,2024-7-15T08:00:00.000,329,Rector St (1),40.70751,-74.01379,490
1126,2024-7-15T08:00:00.000,333,"Wall St (2,3)",40.70682,-74.0091,768
1127,2024-7-15T08:00:00.000,392,"125 St (4,5,6)",40.80414,-73.93759,1591
1128,2024-7-15T08:00:00.000,393,116 St (6),40.79863,-73.94162,893
1129,2024-7-15T08:00:00.000,394,110 St (6),40.79502,-73.94425,634
1130,2024-7-15T08:00:00.000,395,103 St (6),40.7906,-73.94748,647
1131,2024-7-15T08:00:00.000,396,96 St (6),40.78567,-73.95107,1078
1132,2024-7-15T08:00:00.000,397,"86 St (4,5,6)",40.77949,-73.95559,3115
1133,2024-7-15T08:00:00.000,398,77 St (6),40.77362,-73.95988,1602
1134,2024-7-15T08:00:00.000,399,68 St-Hunter College (6),40.768143,-73.96387,708
1135,2024-7-15T08:00:00.000,403,33 St (6),40.746082,-73.98208,1406
1136,2024-7-15T08:00:00.000,404,28 St (6),40.74307,-73.98426,1000
1137,2024-7-15T08:00:00.000,405,23 St (6),40.739864,-73.9866,1396
1138,2024-7-15T08:00:00.000,407,Astor Pl (6),40.730053,-73.99107,1117
1139,2024-7-15T08:00:00.000,409,Spring St (6),40.7223,-73.99714,414
1140,2024-7-15T08:00:00.000,413,"Wall St (4,5)",40.707558,-74.01186,869
1141,2024-7-15T08:00:00.000,414,"Bowling Green (4,5)",40.70482,-74.01407,1357
1142,2024-7-15T08:00:00.000,436,Harlem-148 St (3),40.82388,-73.93647,288
1143,2024-7-15T08:00:00.000,437,145 St (3),40.82042,-73.93625,221
1144,2024-7-15T08:00:00.000,438,"135 St (2,3)",40.814228,-73.94077,727
1145,2024-7-15T08:00:00.000,439,"125 St (2,3)",40.807755,-73.945496,775
1146,2024-7-15T08:00:00.000,440,"116 St (2,3)",40.802097,-73.94962,687
1147,2024-7-15T08:00:00.000,441,"Central Park North (110 St) (2,3)",40.799076,-73.95182,524
1148,2024-7-15T08:00:00.000,471,34 St-Hudson Yards (7),40.755882,-74.00191,684
1149,2024-7-15T08:00:00.000,475,96 St (Q),40.784317,-73.94715,1786
1150,2024-7-15T08:00:00.000,476,86 St (Q),40.77789,-73.95179,2732
1151,2024-7-15T08:00:00.000,477,72 St (Q),40.7688,-73.95843,2066
1152,2024-7-15T08:00:00.000,601,"14 St (F,M,1,2,3)/6 Av (L)",40.738228,-73.99621,1795
1153,2024-7-15T08:00:00.000,602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",40.735737,-73.98995,3529
1154,2024-7-15T08:00:00.000,605,"168 St (A,C,1)",40.840717,-73.93956,1068
1155,2024-7-15T08:00:00.000,607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",40.749718,-73.98782,4292
1156,2024-7-15T08:00:00.000,609,"Bryant Pk (B,D,F,M)/5 Av (7)",40.754223,-73.981964,628
1157,2024-7-15T08:00:00.000,609,"Bryant Pk (B,D,F,M)/5 Av (7)",40.753822,-73.981964,628
1158,2024-7-15T08:00:00.000,609,"Bryant Pk (B,D,F,M)/5 Av (7)",40.754223,-73.984566,628
1159,2024-7-15T08:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751778,-73.976845,9304
1160,2024-7-15T08:00:00.000,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.75731,-73.986755,11192
1161,2024-7-15T08:00:00.000,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.75731,-73.987495,11192
1162,2024-7-15T08:00:00.000,612,"Lexington Av-53 St (E,M)/51 St (6)",40.757553,-73.969055,1680
1163,2024-7-15T08:00:00.000,613,"Lexington Av (N,R,W)/59 St (4,5,6)",40.76266,-73.967255,1601
1164,2024-7-15T08:00:00.000,613,"Lexington Av (N,R,W)/59 St (4,5,6)",40.762527,-73.967964,1601
1165,2024-7-15T08:00:00.000,614,"59 St-Columbus Circle (A,B,C,D,1)",40.768295,-73.981735,2316
1166,2024-7-15T08:00:00.000,618,"14 St (A,C,E)/8 Av (L)",40.740894,-74.00169,1283
1167,2024-7-15T08:00:00.000,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",40.725914,-73.99466,1449
1168,2024-7-15T08:00:00.000,622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",40.71324,-74.0034,861
1169,2024-7-15T08:00:00.000,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,821
1170,2024-7-15T08:00:00.000,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00019,821
1171,2024-7-15T08:00:00.000,624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",40.71411,-74.00858,2327
1172,2024-7-15T08:00:00.000,624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",40.710667,-74.01103,2327
1173,2024-7-15T08:00:00.000,625,"Delancey St (F)/Essex St (J,M,Z)",40.718613,-73.987434,1704
1174,2024-7-15T08:00:00.000,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710373,-74.00657,4067
1175,2024-7-15T08:00:00.000,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.71037,-74.00657,4067
1176,2024-7-15T08:00:00.000,635,"South Ferry (1)/Whitehall St (R,W)",40.703087,-74.01299,1802
1177,2024-7-15T08:00:00.000,8,"5 Av/59 St (N,R,W)",40.764812,-73.97335,153
1178,2024-7-15T08:00:00.000,9,"57 St-7 Av (N,Q,R,W)",40.764664,-73.98066,949
1179,2024-7-15T09:00:00.000,10,"49 St (N,R,W)",40.7599,-73.98414,763
1180,2024-7-15T09:00:00.000,103,"Bowery (J,Z)",40.72028,-73.99391,96
1181,2024-7-15T09:00:00.000,107,"Broad St (J,Z)",40.706474,-74.011055,78
1182,2024-7-15T09:00:00.000,118,3 Av (L),40.73285,-73.98612,150
1183,2024-7-15T09:00:00.000,119,1 Av (L),40.730953,-73.98163,1096
1184,2024-7-15T09:00:00.000,13,"28 St (R,W)",40.745495,-73.98869,337
1185,2024-7-15T09:00:00.000,14,"23 St (R,W)",40.741302,-73.98934,524
1186,2024-7-15T09:00:00.000,143,Inwood-207 St (A),40.868073,-73.9199,443
1187,2024-7-15T09:00:00.000,144,Dyckman St (A),40.86549,-73.92727,324
1188,2024-7-15T09:00:00.000,145,190 St (A),40.85902,-73.93418,236
1189,2024-7-15T09:00:00.000,146,181 St (A),40.851696,-73.937965,491
1190,2024-7-15T09:00:00.000,147,175 St (A),40.84739,-73.939705,502
1191,2024-7-15T09:00:00.000,149,163 St-Amsterdam Av (C),40.836014,-73.939896,203
1192,2024-7-15T09:00:00.000,150,155 St (C),40.830517,-73.94151,136
1193,2024-7-15T09:00:00.000,151,"145 St (A,C,B,D)",40.824783,-73.944214,1089
1194,2024-7-15T09:00:00.000,152,"135 St (C,B)",40.817894,-73.94765,243
1195,2024-7-15T09:00:00.000,153,"125 St (A,C,B,D)",40.811108,-73.95235,1260
1196,2024-7-15T09:00:00.000,154,"116 St (C,B)",40.805084,-73.95488,285
1197,2024-7-15T09:00:00.000,155,"Cathedral Pkwy (110 St) (C,B)",40.800602,-73.95816,409
1198,2024-7-15T09:00:00.000,156,"103 St (C,B)",40.796093,-73.96146,242
1199,2024-7-15T09:00:00.000,157,"96 St (C,B)",40.79164,-73.9647,503
1200,2024-7-15T09:00:00.000,158,"86 St (C,B)",40.78587,-73.96892,521
1201,2024-7-15T09:00:00.000,159,"81 St-Museum of Natural History (C,B)",40.781433,-73.972145,375
1202,2024-7-15T09:00:00.000,16,"8 St-NYU (R,W)",40.730328,-73.99263,534
1203,2024-7-15T09:00:00.000,160,"72 St (C,B)",40.775593,-73.97641,369
1204,2024-7-15T09:00:00.000,162,"50 St (C,E)",40.762455,-73.985985,824
1205,2024-7-15T09:00:00.000,164,"34 St-Penn Station (A,C,E)",40.75229,-73.99339,3821
1206,2024-7-15T09:00:00.000,165,"23 St (C,E)",40.745907,-73.99804,831
1207,2024-7-15T09:00:00.000,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",40.732338,-74.000496,1168
1208,2024-7-15T09:00:00.000,168,"Spring St (C,E)",40.726227,-74.00374,280
1209,2024-7-15T09:00:00.000,169,"Canal St (A,C,E)",40.720825,-74.005226,334
1210,2024-7-15T09:00:00.000,17,"Prince St (R,W)",40.72433,-73.9977,184
1211,2024-7-15T09:00:00.000,20,"City Hall (R,W)",40.713284,-74.00698,146
1212,2024-7-15T09:00:00.000,22,"Rector St (R,W)",40.70722,-74.01334,199
1213,2024-7-15T09:00:00.000,220,"155 St (B,D)",40.830135,-73.93821,80
1214,2024-7-15T09:00:00.000,222,Roosevelt Island (F),40.759144,-73.95326,576
1215,2024-7-15T09:00:00.000,223,"Lexington Av/63 St (F,Q)",40.76463,-73.96611,574
1216,2024-7-15T09:00:00.000,224,57 St (F),40.763973,-73.97745,250
1217,2024-7-15T09:00:00.000,225,"47-50 Sts-Rockefeller Ctr (B,D,F,M)",40.758663,-73.98133,508
1218,2024-7-15T09:00:00.000,228,"23 St (F,M)",40.742878,-73.99282,1099
1219,2024-7-15T09:00:00.000,231,"Grand St (B,D)",40.718266,-73.99375,721
1220,2024-7-15T09:00:00.000,232,2 Av (F),40.7234,-73.98994,606
1221,2024-7-15T09:00:00.000,234,East Broadway (F),40.713715,-73.99017,608
1222,2024-7-15T09:00:00.000,276,"5 Av/53 St (E,M)",40.760166,-73.97523,124
1223,2024-7-15T09:00:00.000,277,"7 Av (E,B,D)",40.762863,-73.981636,451
1224,2024-7-15T09:00:00.000,296,Marble Hill-225 St (1),40.87456,-73.90983,207
1225,2024-7-15T09:00:00.000,297,215 St (1),40.869446,-73.915276,72
1226,2024-7-15T09:00:00.000,298,207 St (1),40.86462,-73.91882,72
1227,2024-7-15T09:00:00.000,299,Dyckman St (1),40.86053,-73.92554,270
1228,2024-7-15T09:00:00.000,300,191 St (1),40.855225,-73.92941,362
1229,2024-7-15T09:00:00.000,301,181 St (1),40.849506,-73.93359,380
1230,2024-7-15T09:00:00.000,303,157 St (1),40.83404,-73.94489,419
1231,2024-7-15T09:00:00.000,304,145 St (1),40.82655,-73.95036,377
1232,2024-7-15T09:00:00.000,305,137 St-City College (1),40.822006,-73.953674,482
1233,2024-7-15T09:00:00.000,306,125 St (1),40.815582,-73.958374,328
1234,2024-7-15T09:00:00.000,307,116 St-Columbia University (1),40.80772,-73.96411,377
1235,2024-7-15T09:00:00.000,308,Cathedral Pkwy (110 St) (1),40.803967,-73.96685,516
1236,2024-7-15T09:00:00.000,309,103 St (1),40.799446,-73.968376,698
1237,2024-7-15T09:00:00.000,310,"96 St (1,2,3)",40.79392,-73.97232,1808
1238,2024-7-15T09:00:00.000,311,86 St (1),40.788643,-73.97622,752
1239,2024-7-15T09:00:00.000,312,79 St (1),40.783936,-73.97992,642
1240,2024-7-15T09:00:00.000,313,"72 St (1,2,3)",40.778454,-73.98197,1798
1241,2024-7-15T09:00:00.000,314,66 St-Lincoln Center (1),40.77344,-73.98221,606
1242,2024-7-15T09:00:00.000,316,50 St (1),40.761726,-73.98385,783
1243,2024-7-15T09:00:00.000,318,"34 St-Penn Station (1,2,3)",40.750374,-73.99106,3921
1244,2024-7-15T09:00:00.000,319,28 St (1),40.747215,-73.99336,636
1245,2024-7-15T09:00:00.000,320,23 St (1),40.74408,-73.99566,525
1246,2024-7-15T09:00:00.000,321,18 St (1),40.74104,-73.99787,219
1247,2024-7-15T09:00:00.000,323,Christopher St-Sheridan Sq (1),40.73342,-74.00291,415
1248,2024-7-15T09:00:00.000,324,Houston St (1),40.728252,-74.00536,313
1249,2024-7-15T09:00:00.000,325,Canal St (1),40.722855,-74.00628,134
1250,2024-7-15T09:00:00.000,326,Franklin St (1),40.71932,-74.00689,173
1251,2024-7-15T09:00:00.000,327,"Chambers St (1,2,3)",40.715477,-74.00927,426
1252,2024-7-15T09:00:00.000,328,WTC Cortlandt (1),40.711834,-74.01219,543
1253,2024-7-15T09:00:00.000,329,Rector St (1),40.70751,-74.01379,354
1254,2024-7-15T09:00:00.000,333,"Wall St (2,3)",40.70682,-74.0091,440
1255,2024-7-15T09:00:00.000,392,"125 St (4,5,6)",40.80414,-73.93759,1022
1256,2024-7-15T09:00:00.000,393,116 St (6),40.79863,-73.94162,583
1257,2024-7-15T09:00:00.000,394,110 St (6),40.79502,-73.94425,377
1258,2024-7-15T09:00:00.000,395,103 St (6),40.7906,-73.94748,389
1259,2024-7-15T09:00:00.000,396,96 St (6),40.78567,-73.95107,688
1260,2024-7-15T09:00:00.000,397,"86 St (4,5,6)",40.77949,-73.95559,1923
1261,2024-7-15T09:00:00.000,398,77 St (6),40.77362,-73.95988,1059
1262,2024-7-15T09:00:00.000,399,68 St-Hunter College (6),40.768143,-73.96387,537
1263,2024-7-15T09:00:00.000,403,33 St (6),40.746082,-73.98208,1051
1264,2024-7-15T09:00:00.000,404,28 St (6),40.74307,-73.98426,659
1265,2024-7-15T09:00:00.000,405,23 St (6),40.739864,-73.9866,826
1266,2024-7-15T09:00:00.000,407,Astor Pl (6),40.730053,-73.99107,626
1267,2024-7-15T09:00:00.000,409,Spring St (6),40.7223,-73.99714,285
1268,2024-7-15T09:00:00.000,413,"Wall St (4,5)",40.707558,-74.01186,578
1269,2024-7-15T09:00:00.000,414,"Bowling Green (4,5)",40.70482,-74.01407,794
1270,2024-7-15T09:00:00.000,436,Harlem-148 St (3),40.82388,-73.93647,173
1271,2024-7-15T09:00:00.000,437,145 St (3),40.82042,-73.93625,122
1272,2024-7-15T09:00:00.000,438,"135 St (2,3)",40.814228,-73.94077,457
1273,2024-7-15T09:00:00.000,439,"125 St (2,3)",40.807755,-73.945496,485
1274,2024-7-15T09:00:00.000,440,"116 St (2,3)",40.802097,-73.94962,438
1275,2024-7-15T09:00:00.000,441,"Central Park North (110 St) (2,3)",40.799076,-73.95182,340
1276,2024-7-15T09:00:00.000,471,34 St-Hudson Yards (7),40.755882,-74.00191,460
1277,2024-7-15T09:00:00.000,475,96 St (Q),40.784317,-73.94715,1006
1278,2024-7-15T09:00:00.000,476,86 St (Q),40.77789,-73.95179,1372
1279,2024-7-15T09:00:00.000,477,72 St (Q),40.7688,-73.95843,1118
1280,2024-7-15T09:00:00.000,601,"14 St (F,M,1,2,3)/6 Av (L)",40.738228,-73.99621,1439
1281,2024-7-15T09:00:00.000,601,"14 St (F,M,1,2,3)/6 Av (L)",40.737827,-74.0002,1439
1282,2024-7-15T09:00:00.000,602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",40.735737,-73.98995,2464
1283,2024-7-15T09:00:00.000,602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",40.734673,-73.98995,2464
1284,2024-7-15T09:00:00.000,605,"168 St (A,C,1)",40.840717,-73.93956,658
1285,2024-7-15T09:00:00.000,605,"168 St (A,C,1)",40.840557,-73.94013,658
1286,2024-7-15T09:00:00.000,607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",40.749718,-73.98782,3237
1287,2024-7-15T09:00:00.000,609,"Bryant Pk (B,D,F,M)/5 Av (7)",40.754223,-73.981964,719
1288,2024-7-15T09:00:00.000,609,"Bryant Pk (B,D,F,M)/5 Av (7)",40.754223,-73.984566,719
1289,2024-7-15T09:00:00.000,610,"Grand Central-42 St (S,4,5,6,7)",40.751778,-73.976845,6381
1290,2024-7-15T09:00:00.000,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.75731,-73.987495,7914
1291,2024-7-15T09:00:00.000,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.75731,-73.986755,7914
1292,2024-7-15T09:00:00.000,612,"Lexington Av-53 St (E,M)/51 St (6)",40.757553,-73.969055,1353
1293,2024-7-15T09:00:00.000,612,"Lexington Av-53 St (E,M)/51 St (6)",40.757107,-73.97192,1353
1294,2024-7-15T09:00:00.000,613,"Lexington Av (N,R,W)/59 St (4,5,6)",40.76266,-73.967255,1281
1295,2024-7-15T09:00:00.000,613,"Lexington Av (N,R,W)/59 St (4,5,6)",40.762527,-73.967964,1281
1296,2024-7-15T09:00:00.000,614,"59 St-Columbus Circle (A,B,C,D,1)",40.768295,-73.981735,1940
1297,2024-7-15T09:00:00.000,618,"14 St (A,C,E)/8 Av (L)",40.740894,-74.00169,945
1298,2024-7-15T09:00:00.000,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",40.725914,-73.99466,939
1299,2024-7-15T09:00:00.000,622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",40.71324,-74.0034,674
1300,2024-7-15T09:00:00.000,622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",40.713066,-74.00413,674
1301,2024-7-15T09:00:00.000,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,789
1302,2024-7-15T09:00:00.000,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00178,789
1303,2024-7-15T09:00:00.000,624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",40.71411,-74.00858,1602
1304,2024-7-15T09:00:00.000,624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",40.71258,-74.00978,1602
1305,2024-7-15T09:00:00.000,625,"Delancey St (F)/Essex St (J,M,Z)",40.718613,-73.987434,1064
1306,2024-7-15T09:00:00.000,625,"Delancey St (F)/Essex St (J,M,Z)",40.718315,-73.987434,1064
1307,2024-7-15T09:00:00.000,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710373,-74.00657,2716
1308,2024-7-15T09:00:00.000,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.71037,-74.00657,2716
1309,2024-7-15T09:00:00.000,635,"South Ferry (1)/Whitehall St (R,W)",40.703087,-74.01299,989
1310,2024-7-15T09:00:00.000,8,"5 Av/59 St (N,R,W)",40.764812,-73.97335,205
1311,2024-7-15T09:00:00.000,9,"57 St-7 Av (N,Q,R,W)",40.764664,-73.98066,828
1312,2024-7-15T10:00:00.000,10,"49 St (N,R,W)",40.7599,-73.98414,761
1313,2024-7-15T10:00:00.000,103,"Bowery (J,Z)",40.72028,-73.99391,85
1314,2024-7-15T10:00:00.000,107,"Broad St (J,Z)",40.706474,-74.011055,85
1315,2024-7-15T10:00:00.000,118,3 Av (L),40.73285,-73.98612,119
1316,2024-7-15T10:00:00.000,119,1 Av (L),40.730953,-73.98163,598
1317,2024-7-15T10:00:00.000,13,"28 St (R,W)",40.745495,-73.98869,337
1318,2024-7-15T10:00:00.000,14,"23 St (R,W)",40.741302,-73.98934,426
1319,2024-7-15T10:00:00.000,143,Inwood-207 St (A),40.868073,-73.9199,275
1320,2024-7-15T10:00:00.000,144,Dyckman St (A),40.86549,-73.92727,196
1321,2024-7-15T10:00:00.000,145,190 St (A),40.85902,-73.93418,153
1322,2024-7-15T10:00:00.000,146,181 St (A),40.851696,-73.937965,295
1323,2024-7-15T10:00:00.000,147,175 St (A),40.84739,-73.939705,385
1324,2024-7-15T10:00:00.000,149,163 St-Amsterdam Av (C),40.836014,-73.939896,130
1325,2024-7-15T10:00:00.000,150,155 St (C),40.830517,-73.94151,80
1326,2024-7-15T10:00:00.000,151,"145 St (A,C,B,D)",40.824783,-73.944214,770
1327,2024-7-15T10:00:00.000,152,"135 St (C,B)",40.817894,-73.94765,195
1328,2024-7-15T10:00:00.000,153,"125 St (A,C,B,D)",40.811108,-73.95235,768
1329,2024-7-15T10:00:00.000,154,"116 St (C,B)",40.805084,-73.95488,211
1330,2024-7-15T10:00:00.000,155,"Cathedral Pkwy (110 St) (C,B)",40.800602,-73.95816,294
1331,2024-7-15T10:00:00.000,156,"103 St (C,B)",40.796093,-73.96146,176
1332,2024-7-15T10:00:00.000,157,"96 St (C,B)",40.79164,-73.9647,328
1333,2024-7-15T10:00:00.000,158,"86 St (C,B)",40.78587,-73.96892,335
1334,2024-7-15T10:00:00.000,159,"81 St-Museum of Natural History (C,B)",40.781433,-73.972145,228
1335,2024-7-15T10:00:00.000,16,"8 St-NYU (R,W)",40.730328,-73.99263,277
1336,2024-7-15T10:00:00.000,160,"72 St (C,B)",40.775593,-73.97641,326
1337,2024-7-15T10:00:00.000,162,"50 St (C,E)",40.762455,-73.985985,646
1338,2024-7-15T10:00:00.000,164,"34 St-Penn Station (A,C,E)",40.75229,-73.99339,2696
1339,2024-7-15T10:00:00.000,165,"23 St (C,E)",40.745907,-73.99804,513
1340,2024-7-15T10:00:00.000,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",40.732338,-74.000496,600
1341,2024-7-15T10:00:00.000,168,"Spring St (C,E)",40.726227,-74.00374,255
1342,2024-7-15T10:00:00.000,169,"Canal St (A,C,E)",40.720825,-74.005226,331
1343,2024-7-15T10:00:00.000,17,"Prince St (R,W)",40.72433,-73.9977,163
1344,2024-7-15T10:00:00.000,20,"City Hall (R,W)",40.713284,-74.00698,144
1345,2024-7-15T10:00:00.000,22,"Rector St (R,W)",40.70722,-74.01334,164
1346,2024-7-15T10:00:00.000,220,"155 St (B,D)",40.830135,-73.93821,81
1347,2024-7-15T10:00:00.000,222,Roosevelt Island (F),40.759144,-73.95326,356
1348,2024-7-15T10:00:00.000,223,"Lexington Av/63 St (F,Q)",40.76463,-73.96611,443
1349,2024-7-15T10:00:00.000,224,57 St (F),40.763973,-73.97745,267
1350,2024-7-15T10:00:00.000,225,"47-50 Sts-Rockefeller Ctr (B,D,F,M)",40.758663,-73.98133,821
1351,2024-7-15T10:00:00.000,228,"23 St (F,M)",40.742878,-73.99282,607
1352,2024-7-15T10:00:00.000,231,"Grand St (B,D)",40.718266,-73.99375,664
1353,2024-7-15T10:00:00.000,232,2 Av (F),40.7234,-73.98994,366
1354,2024-7-15T10:00:00.000,234,East Broadway (F),40.713715,-73.99017,421
1355,2024-7-15T10:00:00.000,276,"5 Av/53 St (E,M)",40.760166,-73.97523,220
1356,2024-7-15T10:00:00.000,277,"7 Av (E,B,D)",40.762863,-73.981636,427
1357,2024-7-15T10:00:00.000,296,Marble Hill-225 St (1),40.87456,-73.90983,131
1358,2024-7-15T10:00:00.000,297,215 St (1),40.869446,-73.915276,59
1359,2024-7-15T10:00:00.000,298,207 St (1),40.86462,-73.91882,54
1360,2024-7-15T10:00:00.000,299,Dyckman St (1),40.86053,-73.92554,198
1361,2024-7-15T10:00:00.000,300,191 St (1),40.855225,-73.92941,216
1362,2024-7-15T10:00:00.000,301,181 St (1),40.849506,-73.93359,302
1363,2024-7-15T10:00:00.000,303,157 St (1),40.83404,-73.94489,337
1364,2024-7-15T10:00:00.000,304,145 St (1),40.82655,-73.95036,311
1365,2024-7-15T10:00:00.000,305,137 St-City College (1),40.822006,-73.953674,381
1366,2024-7-15T10:00:00.000,306,125 St (1),40.815582,-73.958374,247
1367,2024-7-15T10:00:00.000,307,116 St-Columbia University (1),40.80772,-73.96411,274
1368,2024-7-15T10:00:00.000,308,Cathedral Pkwy (110 St) (1),40.803967,-73.96685,329
1369,2024-7-15T10:00:00.000,309,103 St (1),40.799446,-73.968376,505
1370,2024-7-15T10:00:00.000,310,"96 St (1,2,3)",40.79392,-73.97232,1000
1371,2024-7-15T10:00:00.000,311,86 St (1),40.788643,-73.97622,448
1372,2024-7-15T10:00:00.000,312,79 St (1),40.783936,-73.97992,424
1373,2024-7-15T10:00:00.000,313,"72 St (1,2,3)",40.778454,-73.98197,1020
1374,2024-7-15T10:00:00.000,314,66 St-Lincoln Center (1),40.77344,-73.98221,405
1375,2024-7-15T10:00:00.000,316,50 St (1),40.761726,-73.98385,634
1376,2024-7-15T10:00:00.000,318,"34 St-Penn Station (1,2,3)",40.750374,-73.99106,2137
1377,2024-7-15T10:00:00.000,319,28 St (1),40.747215,-73.99336,474
1378,2024-7-15T10:00:00.000,320,23 St (1),40.74408,-73.99566,449
1379,2024-7-15T10:00:00.000,321,18 St (1),40.74104,-73.99787,168
1380,2024-7-15T10:00:00.000,323,Christopher St-Sheridan Sq (1),40.73342,-74.00291,267
1381,2024-7-15T10:00:00.000,324,Houston St (1),40.728252,-74.00536,241
1382,2024-7-15T10:00:00.000,325,Canal St (1),40.722855,-74.00628,96
1383,2024-7-15T10:00:00.000,326,Franklin St (1),40.71932,-74.00689,126
1384,2024-7-15T10:00:00.000,327,"Chambers St (1,2,3)",40.715477,-74.00927,307
1385,2024-7-15T10:00:00.000,328,WTC Cortlandt (1),40.711834,-74.01219,363
1386,2024-7-15T10:00:00.000,329,Rector St (1),40.70751,-74.01379,185
1387,2024-7-15T10:00:00.000,333,"Wall St (2,3)",40.70682,-74.0091,312
1388,2024-7-15T10:00:00.000,392,"125 St (4,5,6)",40.80414,-73.93759,801
1389,2024-7-15T10:00:00.000,393,116 St (6),40.79863,-73.94162,421
1390,2024-7-15T10:00:00.000,394,110 St (6),40.79502,-73.94425,224
1391,2024-7-15T10:00:00.000,395,103 St (6),40.7906,-73.94748,272
1392,2024-7-15T10:00:00.000,396,96 St (6),40.78567,-73.95107,532
1393,2024-7-15T10:00:00.000,397,"86 St (4,5,6)",40.77949,-73.95559,1097
1394,2024-7-15T10:00:00.000,398,77 St (6),40.77362,-73.95988,688
1395,2024-7-15T10:00:00.000,399,68 St-Hunter College (6),40.768143,-73.96387,436
1396,2024-7-15T10:00:00.000,403,33 St (6),40.746082,-73.98208,764
1397,2024-7-15T10:00:00.000,404,28 St (6),40.74307,-73.98426,465
1398,2024-7-15T10:00:00.000,405,23 St (6),40.739864,-73.9866,571
1399,2024-7-15T10:00:00.000,407,Astor Pl (6),40.730053,-73.99107,311
1400,2024-7-15T10:00:00.000,409,Spring St (6),40.7223,-73.99714,235
1401,2024-7-15T10:00:00.000,413,"Wall St (4,5)",40.707558,-74.01186,416
1402,2024-7-15T10:00:00.000,414,"Bowling Green (4,5)",40.70482,-74.01407,535
1403,2024-7-15T10:00:00.000,436,Harlem-148 St (3),40.82388,-73.93647,96
1404,2024-7-15T10:00:00.000,437,145 St (3),40.82042,-73.93625,107
1405,2024-7-15T10:00:00.000,438,"135 St (2,3)",40.814228,-73.94077,372
